Date,AAPL,AMZN,MSFT,NVDA
2022-03-24,170.5511016845703,163.64950561523438,294.1789245605469,28.09883689880371
2022-03-25,171.18798828125,164.77349853515625,293.7725830078125,27.64167022705078
2022-03-28,172.05015563964844,168.99049377441406,300.5636901855469,28.167715072631836
2022-03-29,175.34225463867188,169.31500244140625,305.11993408203125,28.603923797607422
2022-03-30,174.17630004882812,166.30099487304688,303.6204833984375,27.639678955078125
2022-03-31,171.0802001953125,162.99749755859375,298.25152587890625,27.23641014099121
2022-04-01,170.78628540039062,163.55999755859375,299.325439453125,26.663455963134766
2022-04-04,174.83273315429688,168.34649658203125,304.6942443847656,27.31027603149414
2022-04-05,171.5210723876953,164.05499267578125,300.7377624511719,25.883874893188477
2022-04-06,168.35635375976562,158.75599670410156,289.72900390625,24.362642288208008
2022-04-07,168.6600799560547,157.7845001220703,291.5379638671875,24.16400146484375
2022-04-08,166.6515350341797,154.4604949951172,287.28155517578125,23.076984405517578
2022-04-11,162.3992462158203,151.1219940185547,275.9535217285156,21.877166748046875
2022-04-12,164.27064514160156,150.78750610351562,272.8580017089844,21.46491813659668
2022-04-13,166.95526123046875,155.54100036621094,278.2366027832031,22.16265296936035
2022-04-14,161.94857788085938,151.7064971923828,270.70068359375,21.2193660736084
2022-04-18,161.73304748535156,152.78500366210938,271.36822509765625,21.7434139251709
2022-04-19,164.01593017578125,158.11549377441406,275.99224853515625,22.157655715942383
2022-04-20,163.84938049316406,153.9980010986328,277.0176696777344,21.442960739135742
2022-04-21,163.0557403564453,148.29600524902344,271.6487121582031,20.146320343017578
2022-04-22,158.51931762695312,144.35000610351562,265.0899658203125,19.479530334472656
2022-04-25,159.58731079101562,146.07400512695312,271.5616760253906,19.865835189819336
2022-04-26,153.63021850585938,139.39100646972656,261.40423583984375,18.753854751586914
2022-04-27,153.40489196777344,138.16700744628906,273.9801940917969,18.381532669067383
2022-04-28,160.3319549560547,144.59649658203125,280.1809997558594,19.74604606628418
2022-04-29,154.4630126953125,124.28150177001953,268.4660339355469,18.513296127319336
2022-05-02,154.76673889160156,124.5,275.1893615722656,19.497501373291016
2022-05-03,156.2560272216797,124.25350189208984,272.58709716796875,19.56637191772461
2022-05-04,162.66384887695312,125.92849731445312,280.51959228515625,20.297048568725586
2022-05-05,153.60084533691406,116.40699768066406,268.3016357421875,18.80975341796875
2022-05-06,154.3269500732422,114.77249908447266,265.76715087890625,18.641063690185547
2022-05-09,149.2049102783203,108.78900146484375,255.94818115234375,16.91919708251953
2022-05-10,151.60890197753906,108.85900115966797,260.7077331542969,17.563024520874023
2022-05-11,143.7493133544922,105.37200164794922,252.04969787597656,16.599775314331055
2022-05-12,139.88331604003906,106.93049621582031,247.01937866210938,16.14560317993164
2022-05-13,144.3478546142578,113.05500030517578,252.6011199951172,17.6738224029541
2022-05-16,142.807373046875,110.81050109863281,252.96875,17.232624053955078
2022-05-17,146.43789672851562,115.36849975585938,258.1152038574219,18.143966674804688
2022-05-18,138.1759796142578,107.11250305175781,246.3632354736328,16.907215118408203
2022-05-19,134.77114868164062,107.31900024414062,245.4518585205078,17.092878341674805
2022-05-20,135.00660705566406,107.59100341796875,244.88943481445312,16.66366195678711
2022-05-23,140.4229736328125,107.55699920654297,252.7337188720703,16.867290496826172
2022-05-24,137.724609375,104.0999984741211,251.73501586914062,16.124643325805664
2022-05-25,137.88165283203125,106.7750015258789,254.54693603515625,16.944150924682617
2022-05-26,141.0803680419922,111.07749938964844,257.8243103027344,17.818561553955078
2022-05-27,146.8303985595703,115.14649963378906,264.9412841796875,18.776817321777344
2022-05-31,146.0453643798828,120.20950317382812,263.6130065917969,18.6380672454834
2022-06-01,145.91787719726562,121.68399810791016,264.146240234375,18.286710739135742
2022-06-02,148.37088012695312,125.51100158691406,266.24066162109375,19.556396484375
2022-06-03,142.65036010742188,122.3499984741211,261.819091796875,18.68597984313965
2022-06-06,143.39610290527344,124.79000091552734,260.587646484375,18.75185775756836
2022-06-07,145.91787719726562,123.0,264.22381591796875,18.89160919189453
2022-06-08,145.18191528320312,121.18000030517578,262.19732666015625,18.6180477142334
2022-06-09,139.96180725097656,116.1500015258789,256.7479553222656,18.019010543823242
2022-06-10,134.55526733398438,109.6500015258789,245.306396484375,16.946733474731445
2022-06-13,129.4038543701172,103.66999816894531,234.9022674560547,15.621866226196289
2022-06-14,130.26730346679688,102.30999755859375,237.0645294189453,15.810562133789062
2022-06-15,132.88720703125,107.66999816894531,244.1137237548828,16.500455856323242
2022-06-16,127.61801147460938,103.66000366210938,237.5299530029297,15.575940132141113
2022-06-17,129.08984375,106.22000122070312,240.1285400390625,15.854491233825684
2022-06-21,133.3189239501953,108.68000030517578,246.03359985351562,16.53938865661621
2022-06-22,132.8086700439453,108.94999694824219,245.44212341308594,16.333723068237305
2022-06-23,135.67384338378906,112.44000244140625,250.99810791015625,16.19894027709961
2022-06-24,139.00021362304688,116.45999908447266,259.569580078125,17.098487854003906
2022-06-27,139.00021362304688,113.22000122070312,256.844970703125,16.84189796447754
2022-06-28,134.8594207763672,107.4000015258789,248.69039916992188,15.956327438354492
2022-06-29,136.61582946777344,108.91999816894531,252.35560607910156,15.517034530639648
2022-06-30,134.1529541015625,106.20999908447266,249.0297393798828,15.134650230407715
2022-07-01,136.32147216796875,109.55999755859375,251.69619750976562,14.499670028686523
2022-07-05,138.90208435058594,113.5,254.86685180664062,14.939962387084961
2022-07-06,140.2365264892578,114.33000183105469,258.1248779296875,15.105696678161621
2022-07-07,143.60214233398438,116.33000183105469,260.24835205078125,15.832526206970215
2022-07-08,144.2791748046875,115.54000091552734,259.53082275390625,15.8125581741333
2022-07-11,142.14991760253906,111.75,256.4765319824219,15.127659797668457
2022-07-12,143.12135314941406,109.22000122070312,245.96572875976562,15.057772636413574
2022-07-13,142.75830078125,110.4000015258789,245.0445556640625,15.139641761779785
2022-07-14,145.68235778808594,110.62999725341797,246.3632354736328,15.347306251525879
2022-07-15,147.3504180908203,113.55000305175781,248.923095703125,15.736682891845703
2022-07-18,144.3086395263672,113.76000213623047,246.52810668945312,16.07513427734375
2022-07-19,148.16481018066406,118.20999908447266,251.64772033691406,16.964706420898438
2022-07-20,150.1665496826172,122.7699966430664,254.30453491210938,17.77839469909668
2022-07-21,152.4331512451172,124.62999725341797,256.7965087890625,18.021005630493164
2022-07-22,151.19680786132812,122.41999816894531,252.45254516601562,17.291181564331055
2022-07-25,150.07823181152344,121.13999938964844,250.96900939941406,16.996654510498047
2022-07-26,148.7535858154297,114.80999755859375,244.2494659423828,16.506446838378906
2022-07-27,153.84613037109375,120.97000122070312,260.5780334472656,17.761423110961914
2022-07-28,154.39561462402344,122.27999877929688,268.0151672363281,17.955114364624023
2022-07-29,159.45872497558594,134.9499969482422,272.2135314941406,18.13382339477539
2022-08-01,158.4774932861328,135.38999938964844,269.56646728515625,18.411378860473633
2022-08-02,157.0056610107422,134.16000366210938,266.4733581542969,18.496238708496094
2022-08-03,163.01077270507812,139.52000427246094,273.8910217285156,18.862655639648438
2022-08-04,162.69674682617188,142.57000732421875,275.0351867675781,19.184133529663086
2022-08-05,162.47076416015625,140.8000030517578,274.31768798828125,18.958494186401367
2022-08-08,161.99913024902344,139.41000366210938,271.80633544921875,17.764419555664062
2022-08-09,162.0482635498047,137.8300018310547,273.7261657714844,17.058557510375977
2022-08-10,166.2930450439453,142.69000244140625,280.37786865234375,18.067930221557617
2022-08-11,165.5561065673828,140.63999938964844,278.3028564453125,17.91318130493164
2022-08-12,169.10325622558594,143.5500030517578,283.0443420410156,18.678943634033203
2022-08-15,170.17425537109375,143.17999267578125,284.55694580078125,19.00143051147461
2022-08-16,170.0170440673828,144.77999877929688,283.820068359375,18.848670959472656
2022-08-17,171.51058959960938,142.10000610351562,283.0718078613281,18.3055477142334
2022-08-18,171.11753845214844,142.3000030517578,281.95440673828125,18.742847442626953
2022-08-19,168.53334045410156,138.22999572753906,278.04815673828125,17.820329666137695
2022-08-22,164.65211486816406,133.22000122070312,269.8859558105469,17.006641387939453
2022-08-23,164.31800842285156,133.6199951171875,268.6131286621094,17.15340232849121
2022-08-24,164.61280822753906,133.8000030517578,267.9815368652344,17.1943359375
2022-08-25,167.0692901611328,137.27999877929688,270.95489501953125,17.884227752685547
2022-08-26,160.77085876464844,130.75,260.4995422363281,16.23387908935547
2022-08-29,158.56988525390625,129.7899932861328,257.7204895019531,15.775617599487305
2022-08-30,156.14291381835938,128.72999572753906,255.52452087402344,15.443154335021973
2022-08-31,154.48233032226562,126.7699966430664,254.0669708251953,15.069754600524902
2022-09-01,155.20944213867188,127.81999969482422,253.02725219726562,13.914612770080566
2022-09-02,153.09689331054688,127.51000213623047,248.81015014648438,13.625078201293945
2022-09-06,151.8391571044922,126.11000061035156,246.07972717285156,13.443371772766113
2022-09-07,153.24429321289062,129.47999572753906,250.78265380859375,13.696039199829102
2022-09-08,151.7704315185547,129.82000732421875,251.20050048828125,13.971678733825684
2022-09-09,154.62974548339844,133.27000427246094,256.9723205566406,14.36816120147705
2022-09-12,160.58419799804688,136.4499969482422,259.10028076171875,14.486004829406738
2022-09-13,151.16119384765625,126.81999969482422,244.85536193847656,13.113802909851074
2022-09-14,152.60562133789062,128.5500030517578,245.07884216308594,13.110808372497559
2022-09-15,149.71676635742188,126.27999877929688,238.43252563476562,12.912068367004395
2022-09-16,148.07586669921875,123.52999877929688,237.81063842773438,13.180716514587402
2022-09-19,151.7900390625,124.66000366210938,237.59689331054688,13.364473342895508
2022-09-20,154.16790771484375,122.19000244140625,235.58547973632812,13.15874195098877
2022-09-21,151.04327392578125,118.54000091552734,232.1845703125,13.243631362915039
2022-09-22,150.08035278320312,117.30999755859375,234.15708923339844,12.544548988342285
2022-09-23,147.81056213378906,113.77999877929688,231.18374633789062,12.499608993530273
2022-09-26,148.14466857910156,115.1500015258789,230.72705078125,12.211986541748047
2022-09-27,149.11740112304688,114.41000366210938,229.71649169921875,12.396743774414062
2022-09-28,147.23085021972656,118.01000213623047,234.24456787109375,12.719320297241211
2022-09-29,139.99900817871094,114.80000305175781,230.775634765625,12.203996658325195
2022-09-30,135.7935333251953,113.0,226.3058624267578,12.123102188110352
2022-10-03,139.96954345703125,115.87999725341797,233.92388916015625,12.495613098144531
2022-10-04,143.55596923828125,121.08999633789062,241.8334197998047,13.149758338928223
2022-10-05,143.85072326660156,120.94999694824219,242.14439392089844,13.191699981689453
2022-10-06,142.89764404296875,120.30000305175781,239.8026123046875,13.112805366516113
2022-10-07,137.65060424804688,114.55999755859375,227.60792541503906,12.06018352508545
2022-10-10,137.97483825683594,113.66999816894531,222.75921630859375,11.654715538024902
2022-10-11,136.5599822998047,112.20999908447266,219.02796936035156,11.570826530456543
2022-10-12,135.9310760498047,112.9000015258789,219.3583221435547,11.484939575195312
2022-10-13,140.50013732910156,112.52999877929688,227.60792541503906,11.944334983825684
2022-10-14,135.9703826904297,106.9000015258789,222.08876037597656,11.212297439575195
2022-10-17,139.9302215576172,113.79000091552734,230.80477905273438,11.872429847717285
2022-10-18,141.24688720703125,116.36000061035156,231.74734497070312,11.951329231262207
2022-10-19,141.35496520996094,115.06999969482422,229.7845001220703,12.035218238830566
2022-10-20,140.89315795898438,115.25,229.4638671875,12.178030967712402
2022-10-21,144.70559692382812,119.31999969482422,235.2648162841797,12.449675559997559
2022-10-24,146.84762573242188,119.81999969482422,240.2495880126953,12.582498550415039
2022-10-25,149.68731689453125,120.5999984741211,243.5630340576172,13.243631362915039
2022-10-26,146.7493896484375,115.66000366210938,224.77061462402344,12.879112243652344
2022-10-27,142.27859497070312,110.95999908447266,220.32998657226562,13.15874195098877
2022-10-28,153.028076171875,103.41000366210938,229.19174194335938,13.81588363647461
2022-10-31,150.66990661621094,102.44000244140625,225.55767822265625,13.479323387145996
2022-11-01,148.0267333984375,96.79000091552734,221.7097930908203,13.525263786315918
2022-11-02,142.50462341308594,92.12000274658203,213.8682861328125,13.201687812805176
2022-11-03,136.46168518066406,89.30000305175781,208.18392944335938,13.403423309326172
2022-11-04,136.19593811035156,90.9800033569336,215.1217498779297,14.13746166229248
2022-11-07,136.72743225097656,90.52999877929688,221.4182891845703,14.282271385192871
2022-11-08,137.2982635498047,89.9800033569336,222.38998413085938,14.58287525177002
2022-11-09,132.74134826660156,86.13999938964844,218.1533966064453,13.757960319519043
2022-11-10,144.55191040039062,96.62999725341797,236.10049438476562,15.72937297821045
2022-11-11,147.3372802734375,100.79000091552734,240.113525390625,16.30561637878418
2022-11-14,145.9397430419922,98.48999786376953,234.7109832763672,16.27366065979004
2022-11-15,147.6719207763672,98.94000244140625,235.1190643310547,16.644174575805664
2022-11-16,146.44161987304688,97.12000274658203,235.5478057861328,15.889163970947266
2022-11-17,148.3411865234375,94.8499984741211,235.4990997314453,15.65646743774414
2022-11-18,148.9021759033203,94.13999938964844,235.05087280273438,15.38882064819336
2022-11-21,145.6739501953125,92.45999908447266,235.85963439941406,15.296941757202148
2022-11-22,147.80970764160156,93.19999694824219,238.76341247558594,16.016996383666992
2022-11-23,148.68568420410156,94.12999725341797,241.2482147216797,16.497364044189453
2022-11-25,145.77236938476562,93.41000366210938,241.16049194335938,16.24869155883789
2022-11-28,141.9438018798828,93.94999694824219,235.57705688476562,15.806272506713867
2022-11-29,138.94189453125,92.41999816894531,234.18362426757812,15.618517875671387
2022-11-30,145.69366455078125,96.54000091552734,248.61483764648438,16.905160903930664
2022-12-01,145.96922302246094,95.5,248.17640686035156,17.1169376373291
2022-12-02,145.4771270751953,94.12999725341797,248.49794006347656,16.858211517333984
2022-12-05,144.3157501220703,91.01000213623047,243.8012237548828,16.592493057250977
2022-12-06,140.6544647216797,88.25,238.8511199951172,15.970148086547852
2022-12-07,138.71556091308594,88.45999908447266,238.12030029296875,16.103008270263672
2022-12-08,140.39854431152344,90.3499984741211,241.0727996826172,17.150903701782227
2022-12-09,139.91632080078125,89.08999633789062,239.14344787597656,16.983076095581055
2022-12-12,142.20950317382812,90.55000305175781,246.05209350585938,17.51651382446289
2022-12-13,143.17405700683594,92.48999786376953,250.34933471679688,18.052947998046875
2022-12-14,140.94973754882812,91.58000183105469,250.64166259765625,17.65536880493164
2022-12-15,134.34564208984375,88.44999694824219,242.64161682128906,16.934127807617188
2022-12-16,132.3870391845703,87.86000061035156,238.43214416503906,16.553537368774414
2022-12-19,130.28077697753906,84.91999816894531,234.30055236816406,16.236865997314453
2022-12-20,130.2119140625,85.19000244140625,235.61599731445312,16.06804656982422
2022-12-21,133.3121795654297,86.7699966430664,238.17877197265625,16.48360824584961
2022-12-22,130.14305114746094,83.79000091552734,232.09835815429688,15.322832107543945
2022-12-23,129.7788543701172,85.25,232.62452697753906,15.189971923828125
2022-12-27,127.97775268554688,83.04000091552734,230.8997802734375,14.106114387512207
2022-12-28,124.05071258544922,81.81999969482422,228.53196716308594,14.02120304107666
2022-12-29,127.56437683105469,84.18000030517578,234.84625244140625,14.587606430053711
2022-12-30,127.87931823730469,84.0,233.6866455078125,14.59859561920166
2023-01-03,123.09601593017578,85.81999969482422,233.45277404785156,14.299909591674805
2023-01-04,124.36566162109375,85.13999938964844,223.24082946777344,14.733452796936035
2023-01-05,123.04679870605469,83.12000274658203,216.62449645996094,14.249963760375977
2023-01-06,127.57421112060547,86.08000183105469,219.17747497558594,14.843337059020996
2023-01-09,128.09585571289062,87.36000061035156,221.3114471435547,15.611526489257812
2023-01-10,128.6666717529297,89.87000274658203,222.99720764160156,15.892229080200195
2023-01-11,131.38314819335938,95.08999633789062,229.74024963378906,15.984130859375
2023-01-12,131.3043975830078,95.2699966430664,232.41017150878906,16.49359130859375
2023-01-13,132.63304138183594,98.12000274658203,233.11175537109375,16.881189346313477
2023-01-17,133.79446411132812,96.05000305175781,234.20309448242188,17.68334197998047
2023-01-18,133.07598876953125,95.45999908447266,229.7792205810547,17.358684539794922
2023-01-19,133.13504028320312,93.68000030517578,225.99847412109375,16.747323989868164
2023-01-20,135.69403076171875,97.25,234.07643127441406,17.8201961517334
2023-01-23,138.8828887939453,97.5199966430664,236.37606811523438,19.172767639160156
2023-01-24,140.2804412841797,96.31999969482422,235.84988403320312,19.244691848754883
2023-01-25,139.62103271484375,97.18000030517578,234.4564666748047,19.302631378173828
2023-01-26,141.68788146972656,99.22000122070312,241.657470703125,19.7811279296875
2023-01-27,143.62677001953125,102.23999786376953,241.81336975097656,20.34353256225586
2023-01-30,140.74302673339844,100.55000305175781,236.50277709960938,19.141801834106445
2023-01-31,142.01266479492188,103.12999725341797,241.4722900390625,19.516408920288086
2023-02-01,143.1346893310547,105.1500015258789,246.28594970703125,20.920927047729492
2023-02-02,148.43960571289062,112.91000366210938,257.8329162597656,21.686113357543945
2023-02-03,152.06153869628906,103.38999938964844,251.7427520751953,21.077754974365234
2023-02-06,149.33522033691406,102.18000030517578,250.2031707763672,21.0667724609375
2023-02-07,152.20916748046875,102.11000061035156,260.71722412109375,22.149629592895508
2023-02-08,149.5222625732422,100.05000305175781,259.9084777832031,22.181589126586914
2023-02-09,148.4888153076172,98.23999786376953,256.8780212402344,22.313451766967773
2023-02-10,148.85353088378906,97.61000061035156,256.3712158203125,21.24258041381836
2023-02-13,151.65301513671875,99.54000091552734,264.381103515625,21.76502799987793
2023-02-14,151.01226806640625,99.69999694824219,265.2093200683594,22.9467830657959
2023-02-15,153.11183166503906,101.16000366210938,263.0895690917969,22.739999771118164
2023-02-16,151.51498413085938,98.1500015258789,256.0853576660156,21.978805541992188
2023-02-17,150.3715362548828,97.19999694824219,252.08999633789062,21.365455627441406
2023-02-21,146.35963439941406,94.58000183105469,246.82470703125,20.63322639465332
2023-02-22,146.7835235595703,95.79000091552734,245.6915283203125,20.73212432861328
2023-02-23,147.26654052734375,95.81999969482422,248.87611389160156,23.639053344726562
2023-02-24,144.6149444580078,93.5,243.45449829101562,23.26145362854004
2023-02-27,145.80764770507812,93.76000213623047,244.37278747558594,23.476221084594727
2023-02-28,145.3049774169922,94.2300033569336,243.64990234375,23.1915283203125
2023-03-01,143.23492431640625,92.16999816894531,240.57276916503906,22.674070358276367
2023-03-02,143.8263702392578,92.12999725341797,245.30081176757812,23.289424896240234
2023-03-03,148.8732452392578,94.9000015258789,249.38409423828125,23.864818572998047
2023-03-06,151.63327026367188,93.75,250.92755126953125,23.529170989990234
2023-03-07,149.43511962890625,93.55000305175781,248.27044677734375,23.267404556274414
2023-03-08,150.6869659423828,93.91999816894531,247.8308868408203,24.159610748291016
2023-03-09,148.43951416015625,92.25,246.4828338623047,23.415271759033203
2023-03-10,146.37937927246094,90.7300033569336,242.839111328125,22.944684982299805
2023-03-13,148.3212432861328,92.43000030517578,248.04579162597656,22.945682525634766
2023-03-14,150.41099548339844,94.87999725341797,254.75685119628906,24.04171371459961
2023-03-15,150.80528259277344,96.19999694824219,259.29925537109375,24.206571578979492
2023-03-16,153.62445068359375,100.04000091552734,269.81036376953125,25.518407821655273
2023-03-17,152.78656005859375,98.94999694824219,272.9656982421875,25.702245712280273
2023-03-20,155.15228271484375,97.70999908447266,265.9321594238281,25.877090454101562
2023-03-21,157.0054473876953,100.61000061035156,267.4462890625,26.175830841064453
2023-03-22,155.576171875,98.69999694824219,265.9908447265625,26.44459342956543
2023-03-23,156.66043090820312,98.70999908447266,271.2366027832031,27.166950225830078
2023-03-24,157.9615936279297,98.12999725341797,274.0792236328125,26.755313873291016
2023-03-27,156.01974487304688,98.04000091552734,269.9862365722656,26.507535934448242
2023-03-28,155.39871215820312,97.23999786376953,268.86279296875,26.386640548706055
2023-03-29,158.4741668701172,100.25,274.0206604003906,26.96013069152832
2023-03-30,160.04147338867188,102.0,277.478759765625,27.358781814575195
2023-03-31,162.54518127441406,103.29000091552734,281.63037109375,27.752431869506836
2023-04-03,163.7970428466797,102.41000366210938,280.5851745605469,27.940263748168945
2023-04-04,163.2647705078125,103.94999694824219,280.53631591796875,27.4287166595459
2023-04-05,161.4214630126953,101.0999984741211,277.7620544433594,26.857227325439453
2023-04-06,162.30859375,102.05999755859375,284.8540954589844,27.013086318969727
2023-04-10,159.71617126464844,102.16999816894531,282.6952209472656,27.55460548400879
2023-04-11,158.5037384033203,99.91999816894531,276.28692626953125,27.144969940185547
2023-04-12,157.81375122070312,97.83000183105469,276.9317321777344,26.47156524658203
2023-04-13,163.1957550048828,102.4000015258789,283.1347961425781,26.439592361450195
2023-04-14,162.85076904296875,102.51000213623047,279.5203857421875,26.734333038330078
2023-04-17,162.87045288085938,102.73999786376953,282.118896484375,26.978118896484375
2023-04-18,164.09275817871094,102.30000305175781,281.6988220214844,27.642528533935547
2023-04-19,165.2362060546875,104.30000305175781,281.7769775390625,27.906293869018555
2023-04-20,164.2701873779297,103.80999755859375,279.4911193847656,27.080028533935547
2023-04-21,162.66348266601562,106.95999908447266,279.1492004394531,27.095012664794922
2023-04-24,162.9690704345703,106.20999908447266,275.25152587890625,27.018081665039062
2023-04-25,161.4313507080078,102.56999969482422,269.0484619140625,26.217784881591797
2023-04-26,161.4214630126953,104.9800033569336,288.5368347167969,26.932157516479492
2023-04-27,166.00506591796875,109.81999969482422,297.7780456542969,27.20191764831543
2023-04-28,167.25694274902344,105.44999694824219,300.1518249511719,27.72446060180664
2023-05-01,167.168212890625,102.05000305175781,298.4911193847656,28.884431838989258
2023-05-02,166.1332244873047,103.62999725341797,298.3446044921875,28.185049057006836
2023-05-03,165.0587615966797,103.6500015258789,297.35797119140625,27.777408599853516
2023-05-04,163.42245483398438,104.0,298.3446044921875,27.537620544433594
2023-05-05,171.09140014648438,105.66000366210938,303.4633483886719,28.654632568359375
2023-05-08,171.02239990234375,105.83000183105469,301.5096130371094,29.125213623046875
2023-05-09,169.3170928955078,106.62000274658203,299.8978271484375,28.545724868774414
2023-05-10,171.08152770996094,110.19000244140625,305.0849914550781,28.859453201293945
2023-05-11,171.26876831054688,112.18000030517578,302.9358825683594,28.55272102355957
2023-05-12,170.3409423828125,110.26000213623047,301.822265625,28.314931869506836
2023-05-15,169.84742736816406,111.19999694824219,302.3009033203125,28.92738914489746
2023-05-16,169.84742736816406,113.4000015258789,304.5281982421875,29.18716049194336
2023-05-17,170.4593963623047,115.5,307.4064636230469,30.15131187438965
2023-05-18,172.78892517089844,118.1500015258789,311.83154296875,31.649982452392578
2023-05-19,172.8975067138672,116.25,311.6553039550781,31.236347198486328
2023-05-22,171.94989013671875,115.01000213623047,314.4356689453125,31.148426055908203
2023-05-23,169.34397888183594,114.98999786376953,308.6400146484375,30.660856246948242
2023-05-24,169.62037658691406,116.75,307.2596130371094,30.510986328125
2023-05-25,170.7555389404297,115.0,319.0761413574219,37.946407318115234
2023-05-26,173.16397094726562,120.11000061035156,325.8998107910156,38.91154861450195
2023-05-30,175.00985717773438,121.66000366210938,324.2550964355469,40.07552719116211
2023-05-31,174.96047973632812,120.58000183105469,321.4942932128906,37.800533294677734
2023-06-01,177.76380920410156,122.7699966430664,325.59625244140625,39.734825134277344
2023-06-02,178.6127166748047,124.25,328.3570556640625,39.292213439941406
2023-06-05,177.26039123535156,125.30000305175781,328.8857421875,39.1363525390625
2023-06-06,176.89520263671875,126.61000061035156,326.67315673828125,38.61981964111328
2023-06-07,175.52317810058594,121.2300033569336,316.58941650390625,37.44572067260742
2023-06-08,178.2376251220703,124.25,318.42999267578125,38.47991943359375
2023-06-09,178.62257385253906,123.43000030517578,319.9278869628906,38.739715576171875
2023-06-12,181.416015625,126.56999969482422,324.88165283203125,39.45116424560547
