Date,Portfolio_Returns,Rolling_Volatility_30d,Cumulative_Returns,Drawdown
2022-03-15,0.04607878292263001,0.4342961192495538,0.8391521832699598,-0.14495619083918176
2022-03-16,0.03986432703650111,0.4506964947536355,0.8726044203372274,-0.1108704448002592
2022-03-17,0.01182583802981313,0.4509442515079201,0.8829236988762343,-0.10035574269294738
2022-03-18,0.03304911760140261,0.439410459649003,0.9121035480334603,-0.0706232938337802
2022-03-21,0.004106879282397613,0.42365623778583883,0.9158494471982803,-0.06680645589368316
2022-03-22,0.012590801451464656,0.42497124181579066,0.9273807257473875,-0.05505680126405192
2022-03-23,-0.012333129409167698,0.42410751511293926,0.9159432192451771,-0.06671090801837527
2022-03-24,0.03442478128648624,0.4306044442726776,0.9474743642385324,-0.03458263514984455
2022-03-25,-0.0017621848224088354,0.42393416687753904,0.9458047392942498,-0.03628387897747339
2022-03-28,0.01819418645412746,0.4092203138516974,0.9630128870701669,-0.018749848182741013
2022-03-29,0.012924950104853339,0.41005256163588927,0.9754597805858796,-0.006067238930123137
2022-03-30,-0.01576871959839199,0.4022295302684927,0.9600780288263119,-0.021740285939089544
2022-03-31,-0.017478374115682094,0.40613150796564895,0.943297425858239,-0.03883867520374636
2022-04-01,-0.0039258937321191845,0.39006560097735843,0.939594140406538,-0.04261209242431928
2022-04-04,0.02378843326884822,0.3904433358101901,0.9619456129153998,-0.01983733407255288
2022-04-05,-0.027412214961340442,0.39855455001304974,0.9355765529930444,-0.046705763768036646
2022-04-06,-0.03653202020044341,0.40177225205846945,0.9013980514600413,-0.08153152806302906
2022-04-07,-0.0015561720296183579,0.38321549953991146,0.8999953210248067,-0.0829608230091436
2022-04-08,-0.02314034083825503,0.38785455628271615,0.879169122543458,-0.10418142212674483
2022-04-11,-0.03463825048752814,0.40065265470388256,0.8487162422558975,-0.13521101041849978
2022-04-12,-0.0051879161246904115,0.39708449544885793,0.8443131735774114,-0.13969746316200443
2022-04-13,0.025021115673635463,0.4000045565528059,0.8654388311582661,-0.11817173387345885
2022-04-14,-0.031071710793006496,0.4074282326933103,0.8385481660874788,-0.14557164672764117
2022-04-18,0.008235129167187938,0.40327872572716233,0.8454537185481179,-0.1385353188743355
2022-04-19,0.021273746773503854,0.3821518901256668,0.8634396868652278,-0.12020873739375088
2022-04-20,-0.01389915731638322,0.38428024916889914,0.8514386028242793,-0.13243709455829455
2022-04-21,-0.03043003754040885,0.3747448614219751,0.8255292941769832,-0.15883706633955186
2022-04-22,-0.02791781817776398,0.3832122028168805,0.8024823174417324,-0.18232050017935875
2022-04-25,0.015731076927464616,0.3823338894490263,0.8151062285103383,-0.1694575210656695
2022-04-26,-0.044114155239694725,0.39697153667626683,0.7791485058089912,-0.2060962009145394
2022-04-27,0.004501939975856573,0.3719251618754326,0.7826561856144216,-0.20252209366445215
2022-04-28,0.04713885002194507,0.3795688131835045,0.8195496981668475,-0.16492990224188592
2022-04-29,-0.07033545953668618,0.4257967665475741,0.7619062935331299,-0.2236649413130483
2022-05-02,0.020482547739378465,0.417633398006551,0.7775120755633551,-0.20776362141173962
2022-05-03,0.00042972324305398657,0.41707455893651246,0.7778461905739797,-0.20742317902586743
2022-05-04,0.030233097319973812,0.42659992637173794,0.8013628901535738,-0.18346112686380103
2022-05-05,-0.06203937157371986,0.4577167511815989,0.7516468400459462,-0.23411868541868414
2022-05-06,-0.006932320388039315,0.44124903484114397,0.7464361833320903,-0.23942802007057462
2022-05-09,-0.0536593264267726,0.46055803233342346,0.7063829205139194,-0.28023980021266437
2022-05-10,0.0183510573380411,0.46063953615716735,0.7193457939908832,-0.26703143951672714
2022-05-11,-0.042982109702773774,0.4657082851108167,0.688426794159338,-0.2985359745921034
2022-05-12,-0.014855459597956172,0.4656367181091589,0.6781998977325535,-0.30895654508097015
2022-05-13,0.051610107880838696,0.49925030042108254,0.7132018676193044,-0.2732917178222515
2022-05-16,-0.013508309328588264,0.49921076465297404,0.7035677161777759,-0.28310831808955556
2022-05-17,0.034946272656732,0.5065939487159906,0.7281547854197987,-0.25805562590817
2022-05-18,-0.06041855803400195,0.5258310966876938,0.6841607232591763,-0.3028828351322385
2022-05-19,-0.003857960637387914,0.5199136541697819,0.6815212581191956,-0.30557228571394573
2022-05-20,-0.005780102005871007,0.5195495797270937,0.6775819957280972,-0.30958614873822293
2022-05-23,0.02101378156795261,0.5247627488336599,0.6918205557807048,-0.29507794287631905
2022-05-24,-0.02483443381088432,0.5211008565224561,0.6746395839791597,-0.3125842830457895
2022-05-25,0.02220745906524829,0.5279757913708736,0.6896216149241731,-0.2973185266507205
2022-05-26,0.031993788248610266,0.5319285962052883,0.7116852228437217,-0.2748370843861622
2022-05-27,0.03969296261254879,0.5423246074811526,0.7399341177859611,-0.2460532198886952
2022-05-31,0.00655517697520433,0.5420280554944835,0.7447845168780397,-0.24111096531518017
2022-06-01,-0.0013590619521952618,0.5369310600072712,0.7437723085785666,-0.24214234252815856
2022-06-02,0.031405701445192,0.5459467298102926,0.7671309996449863,-0.21834129119964524
2022-06-03,-0.03121385399999979,0.5462949148991644,0.7431858846231939,-0.2427398720139678
2022-06-06,0.005998087624084714,0.5416311417727444,0.7476435786801469,-0.23819775941208182
2022-06-07,0.006162015627824424,0.5396482159892536,0.7522505700960165,-0.23350352210026745
2022-06-08,-0.010497628779974066,0.5255188353375938,0.7443537228616246,-0.24154991758641647
2022-06-09,-0.03260556047748703,0.5331022351067845,0.7200836525342172,-0.26627960761770764
2022-06-10,-0.04966563187879952,0.5290282662020568,0.6843202429255114,-0.3027202945277349
2022-06-13,-0.05335332350594005,0.5129745551316884,0.6478094836230431,-0.33992248422792326
2022-06-14,0.0037094824052072706,0.5080472743932798,0.6502125215044693,-0.33747393829709377
2022-06-15,0.036467941844901874,0.5222059124046807,0.6739244339255213,-0.3133129764081803
2022-06-16,-0.039973653496065575,0.5215742370426054,0.6469852121212504,-0.3407623655494843
2022-06-17,0.01626318211034511,0.49806824978224007,0.6575072504486785,-0.3300410638464224
2022-06-21,0.03092763429149875,0.5080980601190964,0.6778423942345642,-0.30932081887874296
2022-06-22,-0.004045557015562251,0.484673192158837,0.6751001441811231,-0.3121150008854308
2022-06-23,0.0169979441958992,0.4842180597429588,0.6865754587585573,-0.3004223700572852
2022-06-24,0.03748769570673338,0.4798831615191522,0.7123135906362089,-0.27419681674275503
2022-06-27,-0.013330897271323111,0.47944951711658845,0.7028178113344703,-0.2838724244179567
2022-06-28,-0.0413812814263671,0.47089375223037117,0.6737343096921752,-0.3135067011602992
2022-06-29,0.003595925051163129,0.4697008169128841,0.6761570077742253,-0.311038122709546
2022-06-30,-0.02018268167861001,0.4602251153939033,0.6625103461215567,-0.3249432209675968
2022-07-01,0.004114539496683084,0.42672426909507594,0.665236271107635,-0.32216567318776435
2022-07-05,0.024463850901937145,0.43268862264550834,0.6815105120585728,-0.3055832352804148
2022-07-06,0.010199033163844795,0.43319601097321064,0.688461260372567,-0.29850085566751
2022-07-07,0.024458921542324263,0.43469892234252716,0.7053002803249494,-0.28134294313427394
2022-07-08,-0.0015236674601325495,0.42785276354447527,0.7042256372381959,-0.28243793750681495
2022-07-11,-0.025660603338181598,0.43048359483051524,0.6861547825004484,-0.30085101296298
2022-07-12,-0.015351897860404223,0.4218725094216929,0.6756210043630736,-0.31158427680117745
2022-07-13,0.00248979698198154,0.4037833689813143,0.6773031635007001,-0.3098702614112084
2022-07-14,0.010415958582752016,0.40470038963659144,0.6843579251996902,-0.3026818986373422
2022-07-15,0.01840151743915519,0.4092115912411475,0.6969511494948764,-0.28985018743447866
2022-07-18,-0.0017269708025221264,0.3969020912005041,0.6957475352089144,-0.2910765954261959
2022-07-19,0.035486125127054124,0.40265748648350647,0.7204369193001775,-0.2659196507859926
2022-07-20,0.027651569552671007,0.41060991704104655,0.7403581308825183,-0.24562117695245253
2022-07-21,0.013422479598983461,0.4120932723814,0.7502955727902305,-0.23549554259019162
2022-07-22,-0.020814469625066556,0.4155003178983282,0.7346785683805664,-0.25140829739717596
2022-07-25,-0.010190906635454217,0.4052148151668389,0.727191527683131,-0.25903712554647695
2022-07-26,-0.029173987441713983,0.3870517885435249,0.7059764511867825,-0.28065396714056035
2022-07-27,0.057692544718142724,0.3845273492366852,0.7467060291668317,-0.23915306397199854
2022-07-28,0.013461540364613611,0.3852744433681496,0.7567578425189614,-0.228910892231365
2022-07-29,0.04050662372440261,0.3882746840905515,0.7874115476963676,-0.19767667588499568
2022-08-01,0.0006721712247244049,0.3640327327093414,0.7879408230807448,-0.19713737723360036
2022-08-02,-0.006309359655042535,0.36483527195802484,0.7829694210410381,-0.20220292627422434
2022-08-03,0.03146161342088627,0.365154285406338,0.8076029022862063,-0.17710294315234967
2022-08-04,0.010288832679850118,0.36405188141788497,0.8159121934195904,-0.16863629302170313
2022-08-05,-0.00704351898477884,0.3647452925950314,0.810165300395327,-0.1744920190750609
2022-08-08,-0.021228559043959566,0.3600681060184785,0.7929666584805175,-0.19201636398938585
2022-08-09,-0.01092541827898369,0.359138239322182,0.7843031660553298,-0.20084392317537597
2022-08-10,0.036231720486317454,0.3442234070702111,0.8127198191443803,-0.1718891235749242
2022-08-11,-0.008691001685205507,0.34695415611776953,0.8056564698265966,-0.17908623659747155
2022-08-12,0.025475637977173893,0.3421164046100734,0.8261810823858668,-0.15817293475054936
2022-08-15,0.006591247658759514,0.34197188430195347,0.831626646510854,-0.15262424407764358
2022-08-16,-9.456358212683869e-05,0.33889845285878056,0.8315480049161679,-0.15270437496453101
2022-08-17,-0.010294436020443887,0.3423378387490742,0.8229876871816306,-0.16142680556686065
2022-08-18,0.004764307064668266,0.33793500049962744,0.8269086532338051,-0.15743158537238133
2022-08-19,-0.026694151041734088,0.3501553048730877,0.804835028746665,-0.17992323389544543
2022-08-22,-0.03357239255425923,0.35680291592990176,0.7778147912201634,-0.20745517301173505
2022-08-23,0.0012215975753550878,0.3520194912873114,0.7787649678831933,-0.20648700217272595
2022-08-24,0.0007941023733470942,0.35215811213727577,0.7793833869924689,-0.20585687161786953
2022-08-25,0.02303754013880177,0.3557495464274225,0.797338463053823,-0.18756176742181271
2022-08-26,-0.05403306768952296,0.39267848209033557,0.7542558199081756,-0.23146029743626637
2022-08-29,-0.014982404701899099,0.3959111847827434,0.7429552539655485,-0.24297487028955345
2022-08-30,-0.013267032400825385,0.3856866688545212,0.7330984425388242,-0.25301834721366095
2022-08-31,-0.013935947663267167,0.3793706135293484,0.7228820210115804,-0.2634282444323122
2022-09-01,-0.016938847073244112,0.37987876936382325,0.7106372330056676,-0.2759049207583442
2022-09-02,-0.013377761442803837,0.3772007555411484,0.7011304976301436,-0.28559169199034723
2022-09-06,-0.010876254464413065,0.37734656624250645,0.6935048239251576,-0.29336177853975104
2022-09-07,0.018470888857365975,0.37200091636781035,0.7063144744499262,-0.2803095424887921
2022-09-08,0.0036998055316936895,0.33015031943172174,0.7089277006496114,-0.2776468277529849
2022-09-09,0.024192321430739794,0.3357981109607248,0.7260783074548821,-0.26017142762347056
2022-09-12,0.01971302694409577,0.3183303555028542,0.7403915086932636,-0.24558716704220013
2022-09-13,-0.06973979929637628,0.37401549929637146,0.6887567534762542,-0.29819976659928776
2022-09-14,0.005970325173717123,0.3751060007335147,0.6928688552601011,-0.29400979099889496
2022-09-15,-0.019716601644765547,0.3624212577329634,0.679207836048873,-0.3079295187148745
2022-09-16,-0.003634780018819117,0.35938467474610325,0.6767390649777772,-0.3104450426718641
2022-09-19,0.011818241358436649,0.3630310105550201,0.6847369305843674,-0.30229571575625375
2022-09-20,-0.0070019275887212296,0.35994687644077045,0.6799424521790924,-0.30718099063286897
2022-09-21,-0.01453099327335211,0.360625897770746,0.6700622129802115,-0.3172483389976332
2022-09-22,-0.015260541355235163,0.3397688025556602,0.6598367008684466,-0.32766749895571534
2022-09-23,-0.015374082051670845,0.3406606450979385,0.6496923172885913,-0.33800399399277525
2022-09-26,-0.002671143899122541,0.3268912003567799,0.6479568956189592,-0.3397722805854649
2022-09-27,0.002722252299315858,0.32559493343681795,0.6497207977679155,-0.3379749741582166
2022-09-28,0.0161367774639333,0.3323421459942781,0.6602051976951856,-0.32729202364065296
2022-09-29,-0.032911018606530645,0.3403936568305172,0.6384771721497111,-0.349431528367377
2022-09-30,-0.017928998869070206,0.339235869464741,0.6270299156523118,-0.361095569759531
2022-10-03,0.03015740665716149,0.35313495008801754,0.6459395118048442,-0.34182786904170714
2022-10-04,0.0391863236718184,0.3683048505020799,0.6712515065868452,-0.31603652288620504
2022-10-05,0.0013431440407291606,0.3683218147042772,0.6721530940477478,-0.31511786141784326
2022-10-06,-0.0069128236336400695,0.3680125095614384,0.6675066182537902,-0.31985233085169196
2022-10-07,-0.05388997565161269,0.3844578620870302,0.6315347028488031,-0.35650547218159545
2022-10-10,-0.015084155107928737,0.35919372590301274,0.6220085354349921,-0.36621204345031155
2022-10-11,-0.011761830015585228,0.35862672660588646,0.6146925767729626,-0.37366654966117413
2022-10-12,-0.0010925216865365628,0.3582324332462902,0.6140210118022852,-0.37435083253867246
2022-10-13,0.026985844376391732,0.3694560070019637,0.6305908872706163,-0.357467161471342
2022-10-14,-0.04195181102883619,0.3837413552895342,0.6041364575313333,-0.38442257769311794
2022-10-17,0.047924233024308815,0.4123305119041207,0.6330892339005453,-0.3549215018619796
2022-10-18,0.01068097726909284,0.4135147193522422,0.6398512456171443,-0.34803143308658696
2022-10-19,-0.0029428536136207883,0.4087763294301342,0.6379682570668002,-0.3499500811396953
2022-10-20,0.0021920408973337413,0.40858289817344684,0.6393667095774913,-0.34852514513224503
2022-10-21,0.02749005588543857,0.41060474156029475,0.6569429361550655,-0.33061606496397244
2022-10-24,0.012712434207306389,0.4077305320345251,0.6652942800088915,-0.3221065657303991
2022-10-25,0.023045733464429563,0.3623821117388761,0.6806264746613859,-0.30648401432693506
2022-10-26,-0.04131736790120122,0.38089351872982663,0.6525047802045039,-0.33513826945235325
2022-10-27,-0.01728646829964728,0.3799597255551248,0.6412252770061304,-0.34663138068111377
2022-10-28,0.02441753764394891,0.387306630404271,0.6568824193456791,-0.33067772782351995
2022-10-31,-0.01625174928112999,0.38796444769839883,0.646206930959291,-0.3415553855792084
2022-11-01,-0.021587034009517198,0.3919982767494582,0.632257239963487,-0.3557692518640935
2022-11-02,-0.036211477011274334,0.40284656796603974,0.6093622714533374,-0.379097798790173
2022-11-03,-0.021078805828495778,0.4047528089380571,0.5965176424541614,-0.3921856757279606
2022-11-04,0.026238968278930935,0.41164549030738473,0.6121696499523388,-0.3762372549539067
2022-11-07,0.00961722399128348,0.4129205804526027,0.618057022596596,-0.3702383889173806
2022-11-08,0.0058838858886022805,0.4132860688949584,0.6216935995902036,-0.36653294346074816
2022-11-09,-0.03787089497843549,0.42319096142381896,0.5981495065713576,-0.39052290783124477
2022-11-10,0.10907834710785214,0.5239125383592529,0.6633946660715385,-0.32404215401737696
2022-11-11,0.028988013872234875,0.5262067804738524,0.682625159854387,-0.3044474786009866
2022-11-14,-0.014191342104340615,0.522262545105698,0.6729377926818632,-0.31431830238369673
2022-11-15,0.01023633192008705,0.5109084867720141,0.6798262072893255,-0.3072994369353674
2022-11-16,-0.017566231024750578,0.5137020673193988,0.6678842230754012,-0.3194675750571356
2022-11-17,-0.0063133714620802195,0.5136320321001422,0.6636676218814633,-0.3237640290477901
2022-11-18,-0.005675548875103714,0.48778535334477313,0.6599009438566512,-0.32760203935203264
2022-11-21,-0.010513907850364823,0.4865800797777941,0.6529628061425736,-0.3346715695490586
2022-11-22,0.020512003691403102,0.48760181322066176,0.666356381632519,-0.3210243503276535
2022-11-23,0.014075726406517886,0.48843918097258976,0.6757358317496155,-0.31146727484617787
2022-11-25,-0.010669870309884671,0.48498251185049823,0.6685258180611051,-0.3188138297276805
2022-11-28,-0.017715945129330085,0.47060133031599655,0.656682251350794,-0.3308816865430834
2022-11-29,-0.013806749923267247,0.45331007841789067,0.6476156037273455,-0.3401200357660615
2022-11-30,0.05929396958924954,0.48311773685708437,0.6860153036402783,-0.3009931332342191
2022-12-01,0.00047057925197238615,0.4828688680769325,0.6863381282087069,-0.300664195105733
2022-12-02,-0.007884118857612477,0.4838744363705756,0.6809269568293982,-0.30617784171290346
2022-12-05,-0.01894772285310589,0.4817785122655926,0.6680249415681859,-0.31932419167747117
2022-12-06,-0.028377018424672856,0.4877715935463949,0.6490683854931645,-0.3386397416314687
2022-12-07,-0.0015364054607856503,0.48268937435993786,0.6480711532812695,-0.3396558591439726
2022-12-08,0.027742995962517003,0.4742375847567494,0.6660505886701755,-0.3213359343103321
2022-12-09,-0.008792236266863068,0.47200925028888535,0.6601945145289041,-0.32730290912170557
2022-12-12,0.02326927413374308,0.47153385875372833,0.6755567616690705,-0.3116497361050871
2022-12-13,0.01907403681449149,0.47119205776507606,0.688442356211425,-0.29852011783029064
2022-12-14,-0.011557526890578346,0.4676153249912673,0.6804856651668983,-0.30662749043166676
2022-12-15,-0.0384504087583136,0.46928293968841733,0.6543207131870582,-0.3332879468463469
2022-12-16,-0.015268159403557802,0.46701205670821516,0.6443304402370686,-0.34346741275017006
2022-12-19,-0.021457386653169735,0.46682777894700866,0.6305047928484948,-0.35755488632519555
2022-12-20,-0.0005331472034350027,0.4661995105649911,0.6301686409814353,-0.3578974041409117
2022-12-21,0.01977381114383775,0.46917960922240065,0.6426294766769711,-0.34520058867542613
2022-12-22,-0.038516167448829075,0.4696537752075207,0.6178778521457275,-0.3704209524473981
2022-12-23,0.0020556732576599013,0.3415807699433352,0.6191480071228839,-0.3691267436357612
2022-12-27,-0.02964242260945099,0.3374903687644685,0.600794960237948,-0.38782735531391044
2022-12-28,-0.015412788614100892,0.3378283250142084,0.5915350345153834,-0.3972626428817922
2022-12-29,0.031298564667307516,0.3508440619773692,0.6100492320461411,-0.3783978287326259
2022-12-30,-0.0009635252736208133,0.348296568257627,0.6094614341929117,-0.3789967581347797
2023-01-03,-0.009299578676410597,0.34866450117378595,0.6037936996353966,-0.3847718266408113
2023-01-04,-0.0027587329254297743,0.34856630410072614,0.6021279940760454,-0.38646907685930926
2023-01-05,-0.024195958651369504,0.35341325189094763,0.5875589300285494,-0.40131404570695794
2023-01-06,0.03145772702772037,0.3611538547487621,0.606042198462087,-0.3824807463814772
2023-01-09,0.020112079101484548,0.3640329960501297,0.6182309670963941,-0.37006115030601167
2023-01-10,0.014696538144488291,0.36662651811558783,0.6273168220864302,-0.36080322997278885
2023-01-11,0.028804284694112003,0.37386662346816274,0.6453862344232133,-0.3423916242333683
2023-01-12,0.011196916913130267,0.37304632268979215,0.652612570466928,-0.3350284378885308
2023-01-13,0.01663815378326139,0.3329834836864411,0.6634708387752463,-0.3239645387766246
2023-01-17,0.00996482259478676,0.3344567936942224,0.670082207980456,-0.3172279653377488
2023-01-18,-0.012190424063170918,0.3355048329367327,0.6619136217079884,-0.3255512459787556
2023-01-19,-0.017468956877271263,0.3348336815708968,0.6503506811938932,-0.33733316217868203
2023-01-20,0.03928383032755928,0.34350736676764837,0.6758989470073267,-0.3113010705580091
2023-01-23,0.02800047599979749,0.35174883064009344,0.6948244392512937,-0.2920171727130825
2023-01-24,-0.00017912544791562346,0.34359390784645993,0.6946999785123901,-0.2921439904541368
2023-01-25,0.0003324715876958928,0.3422034196500874,0.6949309465172183,-0.2919086484427831
2023-01-26,0.022824595083458077,0.3419648655439028,0.710792463982438,-0.2757467500613911
2023-01-27,0.018299564363688348,0.341634492727867,0.7237996564263092,-0.2624932310985292
2023-01-30,-0.02941031041896988,0.35151848273741254,0.7025124838496677,-0.2841835341080129
2023-01-31,0.0188155924247968,0.3339926230026596,0.7157306724191147,-0.27071502323483077
2023-02-01,0.029847087342829426,0.3378774808314896,0.73709314831275,-0.24894799083550753
2023-02-02,0.048580397917011076,0.3514420111781348,0.7729014267596859,-0.2124615853739258
2023-02-03,-0.02789710465842346,0.3652481069679877,0.7513397147667261,-0.23443162694927827
2023-02-06,-0.009067219605866261,0.3654545393629213,0.7445271525743272,-0.24137320351103497
2023-02-07,0.02799571644221993,0.34672022628256255,0.7653707236213315,-0.22013490283106021
2023-02-08,-0.009871568633657596,0.3500225083525887,0.7578153139929114,-0.22783339466275745
2023-02-09,-0.007679353418017398,0.33553517491808293,0.7519957823711739,-0.23376313492273293
2023-02-10,-0.01348034162320369,0.33442210484180335,0.7418586223256022,-0.2440922696282671
2023-02-13,0.023604123236451724,0.33044173532975857,0.7593695446709999,-0.22624973040518628
2023-02-14,0.0137027980938553,0.329898297052291,0.7697750322202495,-0.21564718668586247
2023-02-15,0.002885817969108556,0.3262083771292133,0.7719964628404017,-0.21338368724307974
2023-02-16,-0.025070224967388033,0.3390151135310745,0.7526423378429651,-0.23310433516691292
2023-02-17,-0.015183524030929901,0.33259601496699415,0.7412145748196312,-0.24474851392312208
2023-02-21,-0.027198153262957603,0.3399884829616194,0.7210549072129488,-0.26528995959351753
2023-02-22,0.003972872193099303,0.3373872977602182,0.723919566203513,-0.2623710505039957
2023-02-23,0.03919479805498055,0.3504149945942049,0.7522934474089088,-0.23345983278899238
2023-02-24,-0.019993755456102102,0.3517311738697818,0.7372522761901871,-0.2487858494394889
2023-02-27,0.006008210298205807,0.35121709658485273,0.7416818429083686,-0.24427239684393334
2023-02-28,-0.003380069861462609,0.34999957934138737,0.73917490646436,-0.24682680893883646
2023-03-01,-0.0177622027810716,0.3549743751351352,0.7260455318850605,-0.2602048238877316
2023-03-02,0.012621839508679011,0.35307724854623135,0.7352095620645072,-0.25086724790554765
2023-03-03,0.026627137660871714,0.3531856269127832,0.754786088283188,-0.23091998698926094
2023-03-06,-0.0003634956995824945,0.3383321608354516,0.7545117267859924,-0.23119954426662517
2023-03-07,-0.009586027109522555,0.3325473838750352,0.7472789569185693,-0.23856928627709856
2023-03-08,0.012226829930696348,0.3335758270011633,0.7564158096356007,-0.22925940243639994
2023-03-09,-0.01723606265171812,0.3386683381782469,0.7433781793499715,-0.24254393566422874
2023-03-10,-0.016308975182876467,0.3372168751024645,0.7312544430714609,-0.25489726781960015
2023-03-13,0.013371828122448415,0.335338068931222,0.7410326517979893,-0.24493388215131706
2023-03-14,0.028854499033042325,0.331926825951201,0.7624147777327472,-0.22314682758396914
2023-03-15,0.010305223579198775,0.3292960453267398,0.7702716324773683,-0.21514118195401213
2023-03-16,0.038335231267147496,0.336232164881994,0.7998001736469114,-0.18505343765215923
2023-03-17,0.0006371650065299939,0.3071346096042993,0.8003097783297758,-0.18453418222043927
2023-03-20,-0.004002808613999154,0.29493294473853476,0.7971062914552096,-0.18779833582026917
2023-03-21,0.014715414472556476,0.29513541117888165,0.8088360409126555,-0.17584645169656424
2023-03-22,-0.005815610309217484,0.28632084493735793,0.8041321656946572,-0.18063940756845587
2023-03-23,0.01352713224425467,0.2860604023255743,0.8150097678418677,-0.1695558084789035
2023-03-24,-0.000560428041035288,0.2845811183371151,0.8145530135142515,-0.17002121269034684
2023-03-27,-0.009351352359033921,0.2827716516680675,0.8069358412697668,-0.17778263678100303
2023-03-28,-0.005215570596761643,0.2767604084780037,0.8027272104225671,-0.1820709694847549
2023-03-29,0.022915877064361767,0.28139538084757026,0.8211224084928288,-0.16332740837409487
2023-03-30,0.013688102092860588,0.2833239420822501,0.8323620158510142,-0.15187494852162123
2023-03-31,0.014410541256554943,0.2726440287419071,0.8443568030208245,-0.13965300747657425
2023-04-03,0.0005596830898927374,0.26678256896268515,0.8448293752453111,-0.13917148581341887
2023-04-04,-0.0016737109468304978,0.2501627014049758,0.843415375071759,-0.14061226392095683
2023-04-05,-0.01735803440493025,0.25868264715374206,0.8287753419736162,-0.15552954581099201
2023-04-06,0.01158190044208629,0.23820564604377442,0.8383741354732107,-0.1457489730842915
2023-04-10,-0.0006065961978502787,0.2278314293615542,0.8378655809102566,-0.14626715850922825
2023-04-11,-0.016787100621084433,0.2358471602412594,0.8238002470965727,-0.16059885762285825
