Date,Factor_Strategy,Baseline_EqualWeight
2023-11-13,-0.0010960865379372464,-0.004383126830960898
2023-11-14,0.015549282376172924,0.016974102803488877
2023-11-15,-0.007530080313315035,-0.00746299877958892
2023-11-16,0.014846243060775643,0.009037704676126607
2023-11-17,-0.010239519212687398,-0.0010328045968535926
2023-11-20,0.013532702821106635,0.01471998856351181
2023-11-21,-0.010401309425198457,-0.010073479699083177
2023-11-22,0.01617000966949944,0.002816744392891951
2023-11-24,-0.0004534763589682522,-0.006801650626687666
2023-11-27,0.004936506689856346,0.004669845249737403
2023-11-28,0.003032179078800601,0.0001378121664569465
2023-11-29,-0.007444477985823483,-0.003406926403880267
2023-11-30,-0.000706790302048399,-0.006702338399615454
2023-12-01,-0.002588982268908857,0.0003765688272791834
2023-12-04,-0.014616824678505225,-0.01638365965321434
2023-12-05,0.015109706781140209,0.016899469311595083
2023-12-06,-0.007836489877963648,-0.013642148369443441
2023-12-07,0.007984602786712314,0.014079916541773707
2023-12-08,0.006259254156909422,0.009865154868970882
2023-12-11,-0.009104065950422346,-0.0124096236385281
2023-12-12,0.009596959644101788,0.012301060544334386
2023-12-13,0.008332469617144178,0.008732560164360748
2023-12-14,-0.010893518395826918,-0.006469796856097693
2023-12-15,0.00519582168918753,0.009714430565164689
2023-12-18,-0.0016621591145982162,0.012073402289509705
2023-12-19,0.0034984484866025234,-0.0010665320485718777
2023-12-20,-0.008893343188184633,-0.014685987841804138
2023-12-21,0.003554442481196185,0.009171505487146625
2023-12-22,-0.0013817176237376771,-0.0021898682004000414
2023-12-26,7.421195829188099e-05,0.0016256596528622935
2023-12-27,-0.0010155214134643376,0.00032183427945639553
2023-12-28,0.0017478497150704708,0.001961680201559679
2023-12-29,-0.0016995474331089055,-0.003196889369775441
