Date,AAPL,AMZN,MSFT,NVDA
2023-02-24,138.39016845703125,94.01780014038086,240.6548324584961,18.452268371582033
2023-02-27,138.44284149169923,94.04320022583008,240.53530151367187,18.560733795166016
2023-02-28,138.52994537353516,94.09620025634766,240.39546661376954,18.671457023620604
2023-03-01,138.70773223876952,94.17060028076172,240.35408935546874,18.786255989074707
2023-03-02,138.93651916503907,94.25600021362305,240.49146270751953,18.920973892211915
2023-03-03,139.30836791992186,94.45560028076171,240.79313262939453,19.073532943725585
2023-03-06,139.73679626464843,94.6268002319336,241.09936309814452,19.222755393981934
2023-03-07,140.05925567626954,94.76240036010742,241.30119689941407,19.35843143463135
2023-03-08,140.4701348876953,94.96500030517578,241.61584716796875,19.535167045593262
2023-03-09,140.84334838867187,95.10500030517578,241.89301330566406,19.699673080444335
2023-03-10,141.2113815307617,95.25880035400391,242.1317987060547,19.876444549560546
2023-03-13,141.6967921447754,95.47100036621094,242.52207550048828,20.054934177398682
2023-03-14,142.15372436523438,95.68500030517578,242.92028778076173,20.244016380310057
2023-03-15,142.61224395751952,95.92900024414062,243.4325393676758,20.436175918579103
2023-03-16,143.22281204223634,96.2134002685547,244.15968963623047,20.660545902252196
2023-03-17,143.79122985839842,96.48960021972657,245.15418548583983,20.879921741485596
2023-03-20,144.4333396911621,96.78140014648437,246.14034088134767,21.11246437072754
2023-03-21,145.0219647216797,97.0720001220703,247.10571838378905,21.33911422729492
2023-03-22,145.57157104492188,97.29880004882813,247.99930572509766,21.5557755279541
2023-03-23,146.13144592285155,97.47559997558594,248.96409271240233,21.7812699508667
2023-03-24,146.66301483154297,97.53639999389648,249.8508737182617,21.99669361114502
2023-03-27,147.15732177734375,97.5918000793457,250.6023941040039,22.19697250366211
2023-03-28,147.61263458251952,97.57419998168945,251.31741455078125,22.38708152770996
2023-03-29,148.10622863769532,97.6581999206543,252.11376525878907,22.57261734008789
2023-03-30,148.64553833007812,97.78899993896485,253.0677554321289,22.772619285583495
2023-03-31,149.2337417602539,97.98119995117187,254.18039581298828,22.992721366882325
2023-04-03,149.79580200195312,98.08440002441407,255.1105712890625,23.19512279510498
2023-04-04,150.28344055175782,98.21300003051758,255.99377624511717,23.360241775512694
2023-04-05,150.70626037597657,98.30860000610352,256.8320193481445,23.51249240875244
2023-04-06,151.1600128173828,98.40619995117187,257.83997222900393,23.66670150756836
2023-04-10,151.5205792236328,98.46519989013672,258.66072814941407,23.822171134948732
2023-04-11,151.81811889648438,98.41879989624023,259.3501998901367,23.95819984436035
2023-04-12,152.15953277587892,98.36439987182617,260.1587789916992,24.104795150756836
2023-04-13,152.5831948852539,98.3497999572754,260.9920294189453,24.243258895874025
2023-04-14,152.97751708984376,98.29699996948243,261.6567175292969,24.35952709197998
2023-04-17,153.26613403320312,98.09359985351563,262.1424365234375,24.465367202758788
2023-04-18,153.5067593383789,98.07179992675782,262.7415560913086,24.59666259765625
2023-04-19,153.82477874755858,98.11419998168945,263.37303253173826,24.733453102111817
2023-04-20,154.06599975585937,98.14819992065429,263.74850860595706,24.83206108093262
2023-04-21,154.32882415771485,98.2863998413086,264.1333248901367,24.930329475402832
2023-04-24,154.61842864990234,98.44579986572266,264.5007949829102,25.02442195892334
2023-04-25,154.86998413085936,98.54499984741211,264.75433868408203,25.123926086425783
2023-04-26,155.06535369873046,98.65379989624023,265.2374545288086,25.227268562316894
2023-04-27,155.36520935058593,98.85619995117187,265.88882904052736,25.312371253967285
2023-04-28,155.6481103515625,98.94199981689454,266.6300747680664,25.412060356140138
2023-05-01,155.9611752319336,99.01999984741211,267.4781900024414,25.550172805786133
2023-05-02,156.27640808105468,99.14859985351562,268.40328216552734,25.686564750671387
2023-05-03,156.65039001464845,99.32999984741211,269.4139486694336,25.829448471069338
2023-05-04,156.98316955566406,99.49419982910156,270.4670098876953,25.96555847167969
2023-05-05,157.45966644287108,99.69099990844727,271.5587545776367,26.065870094299317
2023-05-08,157.98781372070312,99.93759994506836,272.71985717773435,26.18314525604248
2023-05-09,158.45800231933595,100.1947999572754,273.8303582763672,26.284535331726076
2023-05-10,158.97353393554687,100.51399993896484,275.0590594482422,26.39789379119873
2023-05-11,159.53421142578125,100.91419998168945,276.306321105957,26.515466804504396
2023-05-12,160.06450286865234,101.2768000793457,277.43675109863284,26.615976943969727
2023-05-15,160.4839859008789,101.60279998779296,278.49508697509765,26.717228393554688
2023-05-16,160.8482681274414,101.99580001831055,279.5670999145508,26.830388298034666
2023-05-17,161.2687533569336,102.43479995727539,280.7498193359375,26.96806629180908
2023-05-18,161.71079193115236,102.91940002441406,282.02983337402344,27.11787368774414
2023-05-19,162.19995086669923,103.39940002441406,283.3332815551758,27.274295234680174
2023-05-22,162.71136108398437,103.885,284.76521392822264,27.438370056152344
2023-05-23,163.1318161010742,104.33619995117188,285.9770983886719,27.592673454284668
2023-05-24,163.5160040283203,104.77360000610352,287.02715270996094,27.722058868408205
2023-05-25,163.915009765625,105.14960006713868,288.2226910400391,27.996855659484865
2023-05-26,164.3058010864258,105.55100006103515,289.3444793701172,28.264718589782714
2023-05-30,164.7502670288086,106.0052001953125,290.3702691650391,28.552184181213377
2023-05-31,165.14643127441406,106.46260025024414,291.4815106201172,28.790653076171875
2023-06-01,165.5615982055664,106.90580017089843,292.6445086669922,29.061833000183107
2023-06-02,166.0223294067383,107.41680023193359,293.89183349609374,29.318785514831543
2023-06-05,166.43432891845703,107.9486003112793,295.04481689453127,29.558173446655275
2023-06-06,166.8130010986328,108.51820037841797,296.09669494628906,29.7954634475708
2023-06-07,167.20306915283203,108.98200042724609,297.0287609863281,30.014227180480958
2023-06-08,167.65984771728515,109.5222004699707,298.02010620117187,30.25609287261963
2023-06-09,168.06281524658203,109.98580047607422,298.9382501220703,30.4916845703125
2023-06-12,168.49030670166016,110.4772004699707,299.88630737304686,30.73353218078613
2023-06-13,168.85824768066405,110.94460052490234,300.7991052246094,30.998282852172853
2023-06-14,169.21378601074218,111.42480041503906,301.7925280761719,31.298745918273926
2023-06-15,169.62063720703125,111.88800048828125,302.99760864257814,31.602565307617187
2023-06-16,170.0428369140625,112.37580047607422,304.1451989746094,31.91859378814697
2023-06-20,170.44906982421875,112.85020050048828,305.0671447753906,32.25380771636963
2023-06-21,170.8864224243164,113.30340057373047,305.9443548583984,32.562943115234376
2023-06-22,171.4080383300781,113.90800048828125,307.070146484375,32.87987152099609
2023-06-23,171.93713745117188,114.53800048828126,308.0912133789063,33.193960685729984
2023-06-26,172.3307598876953,115.03660049438477,308.8625140380859,33.4771741104126
2023-06-27,172.78636169433594,115.57000030517578,309.8229962158203,33.77935321807861
2023-06-28,173.26506225585936,116.09600021362304,310.75657165527343,34.061488456726075
2023-06-29,173.7260284423828,116.60800018310547,311.68288452148437,34.32444007873535
2023-06-30,174.2505941772461,117.12920013427734,312.7151287841797,34.61169326782227
2023-07-03,174.76467102050782,117.65740020751953,313.74316162109375,34.91769004821777
2023-07-05,175.28857452392577,118.12580032348633,314.7811614990234,35.22146877288819
2023-07-06,175.81584228515624,118.56880035400391,315.95820678710936,35.52250942230225
2023-07-07,176.35155548095702,119.11300033569336,317.1800146484375,35.84754962921143
2023-07-10,176.8466018676758,119.55600021362305,317.90651733398437,36.15184768676758
2023-07-11,177.23951293945314,119.9352001953125,318.4607293701172,36.455246963500976
2023-07-12,177.6407504272461,120.44220031738281,319.0600793457031,36.77811183929443
2023-07-13,178.05896270751953,121.08720031738281,319.79954833984374,37.11924495697021
2023-07-14,178.50083709716796,121.70820022583008,320.5924639892578,37.46421348571777
2023-07-17,179.02934692382811,122.30640014648438,321.4147076416016,37.83715934753418
2023-07-18,179.58544921875,122.88300018310547,322.48664001464846,38.235544967651364
2023-07-19,180.01522064208984,123.47700012207031,323.3698480224609,38.603256912231444
2023-07-20,180.40748138427733,123.95960021972657,324.1313793945312,38.930441513061524
2023-07-21,180.81035461425782,124.42720016479493,324.8644482421875,39.245014610290525
